j_0;j_1;j_2;j_3;j_4;j_5;j_6;j_7;j_8;j_9
0.0;1.2896825396825398;1.2896825396825398;1.2896825396825398;1.2896825396825398;5.873015873015873;5.873015873015873;5.873015873015873;13.61111111111111;13.61111111111111
1.2896825396825398;0.0;1.2896825396825398;1.2896825396825398;1.2896825396825398;5.873015873015873;5.873015873015873;5.873015873015873;13.61111111111111;13.61111111111111
1.2896825396825398;1.2896825396825398;0.0;1.2896825396825398;1.2896825396825398;5.873015873015873;5.873015873015873;5.873015873015873;13.61111111111111;13.61111111111111
1.2896825396825398;1.2896825396825398;1.2896825396825398;0.0;1.2896825396825398;5.873015873015873;5.873015873015873;5.873015873015873;13.61111111111111;13.61111111111111
1.2896825396825398;1.2896825396825398;1.2896825396825398;1.2896825396825398;0.0;5.873015873015873;5.873015873015873;5.873015873015873;13.61111111111111;13.61111111111111
5.873015873015873;5.873015873015873;5.873015873015873;5.873015873015873;5.873015873015873;0.0;27.48015873015873;27.48015873015873;57.83730158730159;57.83730158730159
5.873015873015873;5.873015873015873;5.873015873015873;5.873015873015873;5.873015873015873;27.48015873015873;0.0;27.48015873015873;57.83730158730159;57.83730158730159
5.873015873015873;5.873015873015873;5.873015873015873;5.873015873015873;5.873015873015873;27.48015873015873;27.48015873015873;0.0;57.83730158730159;57.83730158730159
13.61111111111111;13.61111111111111;13.61111111111111;13.61111111111111;13.61111111111111;57.83730158730159;57.83730158730159;57.83730158730159;0.0;158.43253968253967
13.61111111111111;13.61111111111111;13.61111111111111;13.61111111111111;13.61111111111111;57.83730158730159;57.83730158730159;57.83730158730159;158.43253968253967;0.0
